"","V1","V2","V3","V4","V5","V6","V7","V8"
"25",3.70221763160863,3.21952553718783,4.93015289126154,4.14040111158386,3.87736577851729,5.5925032750688,2.50862049883663,4.04623815964461
"26",3.42415775320496,2.35265858154166,3.67030145859645,3.26133460617732,4.88247859629625,5.17864272636299,1.9292551581354,2.76830992884283
"27",2.79895742604103,3.46104996109585,3.45306761589969,3.40028414435738,3.36016809164806,6.46055999131775,2.08234153806908,2.45616944458519
"28",4.03774351482761,1.57039000603743,4.59670618374965,2.78007804208233,4.73783367193957,4.66834677794746,2.19718720687028,5.08855550744249
"29",3.20882972814968,2.95110595472176,3.00908787116046,2.64804067869048,2.70933982986724,5.32676440300101,2.58277912648834,3.91008064850238
"30",3.23166472758159,2.45075955755226,3.02423872907124,3.11364604111387,3.6207891524719,3.7446456762132,2.63316619885132,3.21394611030035
"31",2.30669323740191,1.25257946866491,2.23077241513895,2.87239162049176,2.70342908855777,2.89331817229438,2.28105715504362,2.30135711747615
"32",2.88102173405099,4.19752892100241,4.35714924228745,1.43568487476265,3.52199292052644,4.69957462828495,1.66725406387635,4.36633943420819
"33",3.60316634798723,1.10849362606104,4.19084758053185,3.31554826797464,3.32994570814805,4.53956866576951,1.90285616087478,3.13634779388151
"34",2.98856338890249,3.12100698078395,3.93759448478609,3.61374922539848,3.72092762961853,4.59059662828025,2.52558318395037,3.05539933713261
"35",1.87922226045371,1.83966593854651,2.41864750087789,2.16978503405961,3.26081446479001,4.21542324327042,1.6054948069425,2.07170098142728
"36",2.72726397584008,2.25227316102067,2.99105988147282,2.51938292372575,3.98328955789806,4.54767448450973,2.41592442852662,2.77857220376756
"37",3.50253152534222,2.44598278691042,3.5353241766663,3.13393592936631,2.88218619019624,2.26875449432782,2.52448731866851,2.93141678345318
"38",3.22187664888134,3.08000432128774,2.6363173496377,2.50866063708571,3.59098773587993,7.11068796975642,2.22717952954706,4.40018682389961
"39",2.81592836667016,2.70322633897933,2.49231749871848,2.42692494195184,3.65010888990466,7.19550121871567,2.17772553591051,4.51841830463245
"40",3.16523404269119,3.68266428236585,3.40021341918272,3.52800127662628,4.21322757978068,5.32793642008682,3.85250582416716,3.91882043860035
"41",3.21779325474274,2.7881634013878,3.28962145866155,2.89802450588579,3.16665143523174,3.0905330372594,2.8155327565269,2.88053373030433
"42",2.86816255499575,2.67141074022269,2.90089003927504,2.75767435632076,2.86114301332583,2.83572997270824,3.1011434552112,2.64636976281062
"43",3.32416794271705,3.45922543053112,3.46916940238707,3.6476302129137,4.04135083021295,4.53422873661468,1.99717164067172,4.69603248457122
"44",3.70873556326294,1.38904436012875,3.7545633744006,2.87238214161505,3.00194826634554,4.25460957049576,2.83223739999506,2.0597693283448
"45",2.05881381707221,2.16998661645263,2.94721424361963,2.55336143270581,2.82655484273504,3.32218267784573,1.76638131670824,4.3823889584402
"46",2.6842544039664,1.9103223548674,3.92956605024709,2.22719734705456,2.84697577698462,10.223203605597,1.88386967663323,4.10546494670623
"47",2.74055813894289,1.78192991701352,3.16867652274454,1.5344883453976,2.53123974371798,5.42859851356746,2.06685886861219,3.346620397327
"48",3.12219100326743,1.68538158819077,3.42441275972789,1.61225045319008,1.93520061865706,5.06997557481116,2.36291966360778,3.86520994461961
"49",2.7089353556254,1.93125297091384,4.58597163826552,1.18186771916353,1.59766150380018,3.29112680480056,2.05396074534103,3.40253587770245
"50",4.29843498725944,1.70432987792073,2.83321724036534,2.50902341564209,3.81631386522264,6.21006895656199,2.11389031278055,3.34621213454306
"51",4.26099627368139,1.52692208492474,2.79522303143136,2.31842250578184,4.1211077558469,5.77820453300952,2.03123097317554,3.10622449511213
"52",3.92047962643434,1.47180273532759,2.75747691390537,2.34799553418843,4.24399481913279,6.06997204728092,1.94938512044064,2.9155369347207
"53",4.20720697010348,1.54848030253769,3.2901353376663,3.38410002661668,4.75694663888895,5.67284638663186,2.06525973879096,3.96443362003689
"54",4.81410908955274,1.54718012523448,2.83607087629786,2.88048044092324,6.24385637308541,8.26401048026817,2.03563335208806,3.78694263147579
"55",2.65465393084405,1.84321807908004,2.60505555168243,1.9767854197853,2.53819804966328,3.55703381667955,1.92534081726792,2.82175491026238
"56",3.05193586770923,2.06159096947781,2.82194208347311,2.45962770731104,2.72923868406649,3.72344382707507,2.21580551268585,3.11574409963395
"57",3.25276791489052,1.85578539502849,3.98186379546303,2.39094097058211,3.52909724401772,5.30502242923757,2.21063543201349,3.28164033657255
"58",4.21563191188547,1.88928225937278,5.37843263530142,2.60274328914904,4.43021803199257,7.02800583095937,2.1045822681366,3.30111404204255
"59",3.36948192131927,3.28941586374529,3.50357543527162,3.31176076127677,3.7127691506778,5.79503780211531,2.9368013121611,3.1149123070086
"60",2.75835917187976,3.22818803516037,4.11284909989002,2.59262791419794,5.2114701788544,5.80118960017512,2.19658745663244,2.6806813572777
"61",4.19335445686632,2.17356570275362,3.20544203083516,3.61204249342624,3.05875814920986,6.13262573501347,1.78557590669596,4.396479029462
"62",3.57026527587961,2.20197789577327,3.92428041237575,3.38547865129538,3.6857664652116,4.52039780532889,2.32136645148015,3.42787967679032
"63",3.23257165994081,2.88764415958765,3.19063832927571,3.32456886154586,2.87862284222369,5.47750113664992,2.42293593228231,5.69857988034552
"64",4.05197088086679,2.570442337871,4.52318775138463,3.91920606950424,4.58279007807765,4.95595061981727,2.37339875100119,2.73298658934967
"65",3.57591576004714,2.37345571325475,3.92498292144225,3.5428129632944,2.61268910667139,4.0714084658711,2.48209757732407,5.67209762032848
"66",2.94245097791023,1.78241823270698,3.63912038509659,4.7452731677291,3.75643361261171,5.10635580450499,1.93882670717511,2.69590970424918
"67",3.31512390495615,1.99212119863536,3.46579831484524,2.46255886907079,2.28856274898645,4.40748397748894,2.07377371860457,3.83273635080271
"68",3.79184231526123,2.45129143008233,3.84896391848223,2.87384829227844,2.5338604263121,3.93217614856119,3.08304578626891,4.39071463124745
"69",4.05514319444255,1.96919730436021,3.5522528221357,2.41281954657853,2.56509137046005,3.8882570574036,1.90104550381914,3.81010215075127
"70",3.11630186774654,3.91680433239127,5.3282720906548,4.34229191615005,3.28157339179253,5.11593408733049,2.07866944682819,4.30738374464241
"71",4.91367925354591,1.86665302311361,3.11348600382035,2.61406374263907,3.03645950442658,6.86459470771934,2.12225244772829,2.54405432648434
"72",3.28192782085766,1.79083501516584,3.98836750275887,2.12487929837829,2.64518075143008,5.06665582814538,2.45579343382759,2.69111584534828
"73",3.02700777928018,2.19814319121679,3.88243680878622,2.37371680774315,2.86067897356371,5.14349083640541,2.17944008049207,3.41286529180592
"74",3.79968815921316,2.16457708376322,5.34279540454849,2.5034981153963,2.9412892334206,4.4499283725837,2.06933644931131,3.10131774437086
"75",2.94248128531139,2.10901497079673,4.02530627039791,2.61156850343121,2.63556874181774,4.21747665435491,2.34963030791549,3.30288193172249
"76",3.68784766774536,2.07885445664178,2.51787174736975,2.28940280565629,3.3890108698116,2.54085083665538,1.94732960361436,3.24049695754253
"77",3.5509994532847,2.3805367798365,2.89151908796445,2.77146760169326,3.98747022101873,3.0654951313136,2.58498834694865,3.7620762532066
"78",2.78333542029233,2.39392672763827,2.34483960303441,2.03987391587004,3.65589158807541,3.06803134436674,1.96620639812217,3.47039874687185
"79",2.83649461693942,2.4241913382173,2.16236169130397,2.16368329800709,3.92568163058553,4.09457939423801,2.0136338995656,4.31736386688665
"80",3.07613826425226,2.69118603056474,2.56225312920216,2.61666079715967,3.39223840516031,4.70627158966047,2.5674443813106,4.17815181818287
"81",3.7280861296375,2.05538874423118,3.83873160178714,3.3122625310402,2.32478136951364,3.76926868543644,1.7267913924429,4.21368684661646
"82",3.70206436297137,3.4990772819174,3.18725804451411,3.12729370639893,5.39169065036918,4.92676211263395,2.99585599875849,3.98057786114667
"83",3.2852669107312,2.47586046939151,3.23936298206468,2.09810383264365,4.45106770007478,3.20951713309589,1.88795078477986,3.28541967919439
"84",4.06864084921062,2.1151992159479,4.43028980210603,2.68182839809688,3.92266394186164,4.97384906436396,1.56795621902778,2.65916722375642
"85",3.07166020863658,2.16484550796356,3.44949553978549,2.82213559067609,2.52279900145739,4.83840441473709,2.39442711061255,3.82343410827233
"86",2.94140924046945,1.4817650817938,6.80247828866366,2.13036643470976,2.68996181944998,7.65589546453627,1.38782809007334,5.23414234523456
"87",2.96680495194856,4.29126688271288,3.49041276501906,2.88490998951939,3.84671293306734,4.43678049640525,2.46024761159794,2.70806403128153
"88",3.33548868210923,2.22240512704284,3.38580817596857,3.33491986302192,3.10648418633486,4.12419562181747,2.63051856563807,3.90325960419462
"89",3.16712741871172,2.57270274999158,4.6841290659532,3.7894185862336,3.70764498451125,4.41772562863917,2.05041661637007,5.02284748008643
"90",2.97604726827015,2.05075906453863,2.42933194548099,3.2098461254626,2.82128512718035,4.69953703183831,2.09038236708156,3.6026907614187
"91",3.66755049802679,2.38314012900801,2.81206109432071,3.04782188671556,3.2619477947212,2.95637897436907,2.62602422264925,3.11596688330149
"92",3.59774406347223,2.47406859514842,3.04352152081116,3.00659467167333,3.14047574628758,3.04516887684495,2.74324904291104,3.0538779407889
"93",3.27726095882842,3.92200851947902,4.36803390261427,3.52300000225789,3.20648396880093,5.98841039231703,2.96958436922564,4.04017092804463
"94",3.25044854283921,2.07845951181596,2.5029496590448,2.87224455780563,3.48613962721319,2.75940343602966,2.59512322230216,3.07600599315075
"95",3.09988805639883,1.57426106955613,3.47694140252333,3.28520481977335,3.67691100914944,2.63979061100647,2.26640528177391,3.09214801534042
"96",3.06991047519609,4.3338443986965,3.21279154689266,2.97206471048989,2.77585830923487,3.69448068798804,2.61537633207025,3.20922058741341
"97",2.75077612738607,1.34787462499414,3.29122554008573,2.5202030911445,3.20947059543486,4.39537125633185,2.08784618266335,2.57525124440832
"98",3.07769610739016,1.78171075311258,2.61231029421549,3.01612320567699,4.56959235176144,4.71063632616689,1.88785450174507,3.32149107141093
"99",3.21354599891707,3.01274492977088,2.86795146599988,3.24529183546577,2.54798028439141,2.6752745216546,2.28331423651277,2.8813012067134
"100",2.98275091339642,1.67094945366076,3.69735241500407,1.87623479499628,3.4410959129651,6.32500610607203,2.24132408364261,2.93806734633741
"101",2.29316738622206,1.65476499207496,4.56266553548235,3.10307327676344,2.13320384030889,7.16533632382107,3.19192122372859,4.68724973497857
"102",3.42336162636788,2.61847215308818,3.91042084031693,3.23910254775052,3.27310082461909,6.64307527436462,2.02445595446498,3.07772534564207
"103",3.05503301671344,2.30036314591471,3.91293213653625,3.50491055183602,2.85935907480747,5.78095561307234,2.05192012271762,3.03246524218132
"104",3.3005958078204,1.91027650768105,4.16946612484764,2.790390080892,3.63050588200231,4.66347556712578,2.09466995168205,3.45851739955494
"105",3.82792928374796,1.8753700500948,5.48394646709811,4.4133718979113,3.12345262326283,5.43250851192773,1.93619750365153,3.49918820442535
"106",2.804867217319,2.64463933834578,2.6852751515226,2.45825807615576,3.80326154531117,4.03937913214127,2.28840255520086,3.6264166066128
"107",2.8770271170916,2.80703453366748,2.26667500005036,2.28755829043442,4.03375619429566,4.20185040128241,2.34134136958816,3.22685829563503
"108",4.40956039139943,3.04964685905667,2.68330971269162,3.32227470358045,3.4154791819428,5.01530882611774,2.72156205392255,3.14470064121892
"109",2.54694346742223,1.68700539239643,2.87561372202907,1.92124036328265,3.50407998646111,4.54994889030605,1.8511998566111,3.49467366721423
"110",2.38986050946602,1.62224987911133,3.79444061706395,1.75020163272805,4.80540823850229,8.32456681268206,1.26687596507518,4.40505612275275
"111",2.64042212444662,2.71187939982963,2.97009132054453,2.74587394132202,2.82143127353509,3.98394685490062,1.98622926590509,3.30857307078298
"112",2.50946178032285,2.0713405368161,2.70805834435303,2.57705532447968,3.75480742895162,3.5673998603646,2.25348520999324,2.83445335930353
"113",3.32403364904491,2.81070654150961,3.46492850863346,2.85689079826568,1.89597269052964,3.45542341124863,2.2001884152664,3.13868210489618
"114",3.02325782513875,1.99683814085573,3.49988986199916,4.04885854235552,2.32315923830737,4.3052749352068,2.70140767970069,3.91170366872491
"115",3.40421033723755,2.62548069189253,3.95373617914651,2.81329332818726,2.61153194172809,3.67598822030099,2.99092887591905,2.96135312291199
"116",3.7932531430002,2.78103733447527,2.72369060307775,3.4877226939329,5.77369351705027,6.00497324459026,1.28386107195269,2.32540681982134
"117",2.81327194723921,2.22354551335709,3.10614342371079,2.84167282029832,2.59737676715609,3.75395893835572,2.86240963550634,3.58566158656314
"118",3.34342924389017,2.35976963031587,3.24297785906002,4.81326188090952,2.2147864765463,5.39001948531154,2.29401601514163,3.86201087538289
"119",3.05934854650416,2.64131526623087,2.58377110412043,3.58237145962599,2.3772562820402,6.72822254795251,1.65670882698348,4.18934333627843
"120",3.22565490193764,2.51438188003862,3.17620726177212,1.62644231405927,3.51676664251131,3.24211534166941,2.50021567961762,2.89084206021251
"121",2.87234250301501,3.09263042805803,3.80581058437926,2.2007869479121,2.76092840005893,2.88646422055659,1.82720230139721,2.36092147892367
"122",3.88231179633368,3.47450770029187,3.78943525971206,3.38649817239848,3.5863691073888,3.2949552938933,3.04729100238426,3.94623910485262
"123",4.39788612787516,1.68418539196307,3.56458985656153,2.8030990256212,2.82924276034353,2.78185507965426,2.26507529226362,2.92014449603692
"124",2.34576365186367,3.72431521487901,2.51189387374371,2.75283034840777,2.97722056804647,3.96286401512564,2.70183345510123,3.30947974401294
"125",2.36588225762382,2.14939197539147,4.16658601894656,2.33560743322875,2.74995871819404,3.57950312900661,2.29861093687395,4.12269881049444
"126",3.06480669842102,2.04576540368532,3.16620686857955,1.79850182700078,3.35759183084409,4.21537687386977,2.72392539532714,3.96696373570755
"127",4.45061371432304,3.30471950563485,2.9990173949496,5.62921499541913,3.54725831687335,5.54591155756958,1.54759946786678,3.00371333023795
"128",2.8006765136065,2.146953799426,4.11045200768505,2.17928098717317,3.52032213131174,4.19811241807454,2.95507786274023,3.29235561177935
"129",3.17037760787966,2.62937716828173,4.82119103386817,3.99291284142349,3.6432779058292,5.87083574884894,1.62369594788159,4.5407854332115
"130",3.70675192040837,1.80427888091458,3.26457635217924,1.24777629115858,2.53422887640375,7.45350208155155,2.04003099220892,2.77994682549548
"131",3.28762657939278,2.53819195799527,3.66460663709522,3.78062371504502,3.74606891196782,3.40033956944065,2.47408096552232,3.15199536027318
"132",3.26556893425513,2.89646578803432,2.93458574436048,1.78160563527916,3.1954726143366,4.9959320935139,2.6079239933876,3.87012961991932
"133",2.38959668342924,2.46909947711758,2.08939593941954,2.42713973431363,2.34866772062887,2.81916572787131,2.39607192839296,1.89729274684855
"134",2.22471229135251,2.03048970915925,2.96684174055805,2.49410014294943,2.80968112989228,2.59551952787536,2.22612921669873,2.91228501041282
"135",3.98911339722085,2.46750865520201,3.3318339895528,2.72804981378604,3.75657523282843,6.32499345607247,2.12180894331454,3.49023294358565
"136",2.45040177277578,2.88107244047972,3.34436988283114,1.42360017844272,3.25354834752246,2.77093553099416,1.76267404541405,5.01971420094361
"137",3.03356380002885,2.88240812707734,3.80110570725282,2.99397279664726,3.25122224165892,2.85974768811141,2.65535671074836,3.29776643026612
"138",3.21878416582881,2.89004016513976,3.9876855502245,3.06426982196458,3.38353865098966,2.89552401050138,2.4669658630072,3.33547934275399
"139",3.49307277453244,2.08081574099462,2.46809599215227,2.67225584108548,2.98191884197094,7.50771381007287,2.23582882891729,3.52212725189811
"140",3.99370751014585,1.81055241432893,2.04850037281722,2.97962066860346,2.42377198939051,9.15204178229351,1.98186436467196,3.02766592230895
"141",3.3519390524124,1.8203831483433,2.58591393844785,1.88171576199724,2.57232973513706,5.52967475966032,2.29750924688701,3.08429158840165
"142",2.7877965032266,2.86220226144046,3.0585648418034,2.98106285595409,2.88237670899999,2.85265300434728,2.74107971678328,2.9329428364008
"143",3.19939394601992,3.09559854997744,2.95392206236962,2.99544319824447,2.943636730263,2.90540007421366,2.96841666133803,3.10207083574079
"144",2.64023518917779,3.1544939912235,4.52676700830546,2.54470314305819,3.45090667201814,3.33108474434433,2.4211968886743,2.87833240383177
"145",3.6444373813216,2.19090784713421,2.67407680191327,3.05898817647159,4.07467504518394,5.94756564176012,1.96465567311551,2.79313382431817
"146",3.56110539186279,3.47588665851456,3.98961605717581,2.55137645547803,3.71088354293418,4.70249397049106,2.4953724584352,4.92009087075842
"147",2.21858077298039,1.37370160812419,3.12918629154058,3.25886508066401,2.06148212034826,5.85002538177904,1.8897999936382,1.7991476050669
"148",4.16846974151635,2.48971189758178,4.27241824218975,3.03313951603308,3.71294736787421,5.69994200370418,1.85072230865443,4.86943054964538
"149",2.72976029141701,1.97539227720482,3.1227468027307,3.52376845235482,3.53735403525739,4.17758780575911,2.54202200678088,3.77072013326612
"150",3.01431919888548,1.567043934009,3.97293851102046,2.47642800164781,2.79755242227313,4.2813184019561,1.55745020490524,2.73291471274755
"151",5.1628306259294,1.75241178149909,5.9429283493387,3.01947507483749,3.9723505596303,4.43426555491708,2.33537855491552,4.64861813423239
"152",5.62065384688279,1.55634325137817,6.46812327016294,3.51427273294942,3.74999197507489,4.87134461193999,2.43271520044141,4.86509868442216
"153",2.81049324508381,3.16105796305039,3.16535210812288,2.87443634179446,3.07003787912443,3.38823555282423,2.80246671780802,2.71792847478983
"154",3.06759970272329,3.51843011475356,3.67445932723315,3.41851347448286,2.99983713841648,3.80847177595584,2.9399424313929,3.0579085442116
"155",3.08225539466185,3.46528922646625,3.76593435830721,3.27880524019304,3.07353203413584,3.90736408656629,2.94547472188754,3.00511248530381
"156",2.47029703377819,1.95110913879095,4.08183646044568,2.5425537771373,3.10968675732168,2.19856329652042,1.83750376301118,2.61385985361891
"157",4.31166439454879,2.55041466582724,4.36527417735286,3.3559134545577,3.04207241920955,5.95327804629167,3.12868879047261,2.54796502203522
"158",2.59107228581462,2.76059683246911,2.7210033174422,2.69621635445781,3.07383817317191,2.71642736988481,2.49431738853279,2.72878624109136
"159",3.59299853358425,3.16478239601905,3.00441237566068,3.23959460479831,2.92396625171562,3.58672166479997,3.22455739832534,3.71471069386494
"160",3.03330868804088,1.88940884552474,5.60417580878512,2.53560711128305,4.14805271989154,5.3396440849905,1.28054785745944,2.56241814361709
"161",3.78998476766308,2.91535909239192,3.55312074351242,3.64832807132146,3.69417775299213,3.77757398243959,2.87273632816827,3.44527594016657
"162",4.63864825759053,1.80334991651978,2.61987079062091,2.93648121826351,2.60115271838387,3.32587234800624,2.51885670478966,2.3357368294648
"163",3.76091395122926,2.30821846566424,2.84129120926431,2.96356222749802,2.95900718026463,3.36086707930332,2.6909547841937,2.56277895749241
"164",2.10189853374913,3.07954759051432,3.51598178778975,2.92436978690164,3.66169809426968,4.60781603667458,2.13280496848643,2.4096198585028
"165",3.0312146082299,2.52879271221305,3.09651907017608,3.30466002121911,3.59432782957996,3.58106413264492,2.52417682582401,3.10148522005086
"166",3.75143712537321,4.52703409543795,3.36873094749815,2.81425620190246,3.52600322990324,4.94056649635194,1.98977387176327,3.81265577456072
"167",5.6686557018009,1.7021429226832,6.38128188762726,3.66459527683226,4.00725472645858,9.44366361804634,1.52509850284057,4.70336401235199
"168",3.83184725910795,2.10903184298398,2.33665869308944,2.22639124752775,2.63269806351963,3.37752772651044,2.22922501909123,3.67147687729798
"169",2.64477236705015,2.40445435884997,3.87752863129988,2.69774057876743,3.15383130165392,4.150961524265,2.09128142478296,2.51623314628474
"170",2.57998349080432,2.55232063942982,4.23930355560977,3.30043236636284,2.9536272756579,4.08555262222185,2.40251955195536,3.7733718815001
"171",5.63071819649132,2.74871354388157,3.51742504285113,3.23130474018261,5.86157887563109,6.05960732423064,3.0448145616089,3.39634040340615
"172",3.39894129735011,2.18960902392001,3.10113756304423,2.44151781198042,3.35800148203566,5.46508131090512,1.62165300098813,3.15116428867828
"173",2.47412136759437,1.79614373984719,2.90700982109301,3.54457405844748,2.27121061521246,2.40510821887839,2.28115957680923,3.31235030716031
"174",2.74910663802391,2.83643817125818,2.82102134935276,3.01373749141667,2.51425088415514,2.80593832008308,2.31078201066539,3.00200680490748
"175",3.86075322326055,2.39184013341907,4.07952679470613,2.22572788178239,2.88203891424485,5.34810343538636,1.68825255014945,5.89690714056382
"176",3.14387998145232,2.81216092426153,3.78025701233003,3.36734163254821,2.88688192214929,8.04054606968881,1.98350999493673,2.88808022677799
"177",3.23625306769587,2.8827047421342,3.66545692446455,3.15965075208885,2.98043928283264,7.94473146362823,2.11027653892054,2.99217964473708
"178",3.17334773987045,2.72739843326844,3.39954296320559,2.73712171693612,2.99178619898342,8.53905204600003,1.94313179739176,2.9367631339922
"179",3.49336795165294,3.91737348540873,3.37179822508642,3.92324140049379,3.74544861431807,4.82111389542874,1.93534963484175,3.06501970988862
"180",3.0502605097359,2.19391583570879,3.29758373906647,2.56984503648079,2.69358521523455,3.05467743156575,2.35765622367467,2.71131728549521
"181",4.01061661971701,3.43984770980562,5.00958962217346,1.77480223532187,4.40491956812955,6.3807522632103,2.87821410680099,4.01121424611541
"182",3.10073661187938,2.10724203483036,2.74883998761277,3.36829371459819,2.74431911868899,4.07233278049859,2.08355173002942,3.12909992719077
"183",2.99263897956559,2.64828166135679,3.78365699144573,1.74310847629986,3.42666333814509,4.5556079931805,1.42293408943619,3.04676965549625
"184",3.68279582948343,3.97121184996669,5.34800717039091,2.58015893564676,3.08825127410478,7.05951957272072,2.62451469275266,4.28528473892691
"185",3.17016171251588,3.53763880371901,4.98095181358508,2.22557431185677,2.42004951329852,6.6819776558666,2.11136149987262,4.05478230275816
"186",5.59464561405488,1.04344735932491,3.9012031283122,3.34782204973334,4.27937512455896,7.57136978332382,2.31863117319725,2.85238076013624
"187",3.680527189733,3.11569424812717,3.66338286286011,2.11187462305903,2.29334167356625,3.76977757105798,1.67133548756975,2.00040568001862
"188",3.20030782342638,1.16393673912315,3.2799756546313,2.66306469349273,2.48667630115707,7.13146725949173,1.78624919571979,3.8872579037366
"189",3.22341062722409,1.2817521383688,3.70052240417007,2.61114520248627,2.63202417907626,5.3078401441846,2.01530792479729,3.36793568400599
"190",3.06857105854669,1.49753286897704,3.82445127702258,2.67572132980716,2.4449745160767,3.72337308231444,2.05132925481134,3.75783126586299
"191",4.07835613851325,3.33611748098824,3.19785732629386,3.63554488740307,4.32057718080817,6.99866208448752,2.36015194396255,2.96159566766483
"192",2.53114205493642,1.8376636327928,3.72952544865424,4.18467482163906,4.23807009775191,4.86868071507948,1.98132338954687,5.36361935499664
"193",4.0359430827462,1.70237953699377,3.09494458100352,3.08347435941835,2.77548636914198,4.96371771853889,1.72986608846125,2.17070630333214
"194",2.80490676622559,2.74711068679014,3.11485592760608,3.0624406619704,3.35977497497912,2.85465144545522,2.66590290136539,3.24058542431704
"195",4.28106581162187,2.35863957133368,3.5868091818763,2.18803307283325,3.38192204418732,4.63739135423082,2.88736926894866,3.5628970784463
"196",2.60286301809409,1.0012607941335,4.56522134374174,1.82018473739372,2.41480852923323,2.80481616920019,1.71373294502586,2.84161058834499
"197",5.06817605291614,2.65220667225041,5.63913113745638,3.07970557535799,3.35107436368652,5.75543715389194,2.52214820327159,3.6892083657153
"198",4.86113524431558,2.46704727422395,5.2283722690098,2.46700286777268,2.74348771595991,4.93632437198484,2.28561926326785,2.72959705663235
"199",5.70376224448441,2.58608461440003,5.16140588130044,2.367046558089,3.20695792215581,5.01263136615003,2.09101584890644,2.8684906915611
"200",3.14965083291518,1.56861489895288,3.94874181371998,2.70253169907527,2.49019245835064,4.25855116363401,2.2243772749088,3.2253597680167
"201",4.04866015314752,2.14244564227268,3.30851847977769,3.5590761401811,2.43921922904089,5.95054611869377,1.58984098214321,2.47010831029413
"202",2.73117057678237,1.17914665130632,4.02145991645353,3.59490296804254,3.21946758624972,6.40581390079951,1.65880588976218,3.4872588576604
"203",3.1675423395803,2.01335201055236,5.81954453447672,3.388414117543,3.00429520586285,5.47440722262073,2.04398227381092,3.72304171685609
"204",2.72863586182535,1.99369360249284,3.48712983146966,3.10315085456508,2.8050341118835,4.04915007066547,2.50947508050553,3.92831664690877
"205",2.31608092312364,1.34534569185988,3.65921996360174,2.92955636411429,2.71460865176505,6.66101583034464,1.56918284033749,4.68935947201454
"206",4.0567412356546,2.03678584669055,4.10594531420595,2.23824035197226,3.68945259939316,4.7306470964164,2.58864869454477,3.23061719169165
"207",2.87240023767955,1.44039012927138,2.96854519656224,2.79225635952751,2.83910823186654,5.35923906757467,1.21600634322707,3.22082970910738
"208",2.8463429646091,1.59675748325098,3.12196309164307,3.05197828991263,2.97073679151637,6.42251637738367,1.21951836742557,3.3134336228232
